class	path	meshId	textureId
MeshPart	ReplicatedStorage.Armors.Hoodie.Red.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15283133639
MeshPart	ReplicatedStorage.Armors.Hoodie.Red.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15283133695
MeshPart	ReplicatedStorage.Armors.Hoodie.Red.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Red.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Red.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://13686853616
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15283133095
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15283133013
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://15283132649
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15283132931
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15283132846
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Purple.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://13686853616
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15283132164
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15283132266
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://15283131881
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15283132398
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15283132511
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Green.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://15283131806
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15876680868
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15876681010
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://15876679848
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15876680868
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15876681010
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Wool.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://15876681159
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://16282952354
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://16282951359
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://16282946127
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://16282952354
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://16282951359
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Valentine.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://16282947360
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://16448029234
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://16448027341
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://16448023215
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://16448029234
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://16448027341
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Woodland.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://16448024414
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://17738729275
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://17738732817
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://17738598874
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://17738729275
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://17738732817
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Hot Rod.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://17738621928
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://92898261138992
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://123159222086374
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://99995696532015
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://92898261138992
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://123159222086374
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tyrant.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://104291050235385
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://80467449278898
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://102638327421397
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://93125972876931
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://80467449278898
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://102638327421397
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Nutcracker.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://125620672969360
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://114668911242978
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://83612014146373
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://104268777042473
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://114668911242978
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://83612014146373
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Puffer.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://86868673951152
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://106699630996011
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://119517944975354
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://100267982301094
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://107376810905716
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://106699630996011
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://119517944975354
MeshPart	ReplicatedStorage.Armors.Hoodie.Tundra.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://116554657814627
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://92914568115256
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://132869441808988
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.LeftLowerArm.Armor	rbxassetid://13686853488	rbxassetid://116554657814627
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.LeftUpperArm.Armor	rbxassetid://13686860633	rbxassetid://92914568115256
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Elite Bunny.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://88716313546449
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://125049878419502
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://107327396153729
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://129538186830267
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://103882883182442
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://125049878419502
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://107327396153729
MeshPart	ReplicatedStorage.Armors.Hoodie.Player.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://101656959759418
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://115150184140389
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://94273490211721
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://129702741843714
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://101656959759418
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://115150184140389
MeshPart	ReplicatedStorage.Armors.Hoodie.Bee.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://86920705243338
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://78747555216130
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://90505013809112
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://70796829980077
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://86920705243338
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://78747555216130
MeshPart	ReplicatedStorage.Armors.Hoodie.Pilot.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://70576188917310
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://120807505079738
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://80078432348879
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://75611026430085
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://80078432348879
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://75611026430085
MeshPart	ReplicatedStorage.Armors.Hoodie.Night.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://15291376555
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://15291374925
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://15291372540
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://13686853616
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://15291376555
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://15291374925
MeshPart	ReplicatedStorage.Armors.Hoodie.Abibas.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://93368550832955
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.LeftUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://79766396157986
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://93368550832955
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://115366644401976
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://72840701380412
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Brutus.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://79766396157986
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.RightLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.RightLowerArm.Armor	rbxassetid://13686853488	rbxassetid://18311846460
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.RightUpperArm.Armor	rbxassetid://13686860633	rbxassetid://18311849259
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.RightUpperArm.Middle	rbxassetid://14649188602	
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.UpperTorso.Middle	rbxassetid://14649188588	
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.UpperTorso.Armor	rbxassetid://13686853356	rbxassetid://18311861016
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.LowerTorso.Middle	rbxassetid://14649188580	
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.LowerTorso.Armor	rbxassetid://13686853586	rbxassetid://18311858097
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.LeftLowerArm.Middle	rbxassetid://14649188601	
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.LeftLowerArm.Armor	rbxassetid://18311959133	rbxassetid://18311846460
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.LeftUpperArm.Armor	rbxassetid://18311959129	rbxassetid://18311849259
MeshPart	ReplicatedStorage.Armors.Hoodie.Boris.LeftUpperArm.Middle	rbxassetid://14649188602	
SpecialMesh	ReplicatedStorage.Armors.Baseball Cap.Default.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Baseball Cap.Default.Head.Armor	rbxassetid://13970940128	rbxassetid://13970940179
SpecialMesh	ReplicatedStorage.Armors.Baseball Cap.Quack.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Baseball Cap.Quack.Head.Armor	rbxassetid://13970940128	rbxassetid://16207090010
SpecialMesh	ReplicatedStorage.Armors.Baseball Cap.Independence.Head.Middle.SpecialMesh		
MeshPart	ReplicatedStorage.Armors.Baseball Cap.Independence.Head.Armor	rbxassetid://18323252476	rbxassetid://18323764443
